season,next_season,rider_name,rider_slug,team_name,team_slug,team_base_slug,team_class,archetype,uci_points,pcs_points,racedays,wins_panel,points_per_raceday,team_rank_within_roster,team_points_share,current_scored_150_flag,current_scored_250_flag,team_proteam_rank,team_points_total,team_top1_share,team_top3_share,team_top5_share,team_n_riders_100_plus,team_n_riders_150_plus,team_n_riders_250_plus,team_n_riders_400_plus,result_summary_available,total_uci_points_detailed,total_pcs_points_detailed,uci_point_diff_vs_panel,points_match_within_1,gap_classification,n_starts,n_started,n_finished,n_dnf,n_dns,n_wins,n_podiums,n_top10s,n_scoring_results,finish_rate,scoring_rate,uci_points_from_stages,uci_points_from_gc,uci_points_from_one_day,uci_points_from_secondary_classifications,stage_points_share,gc_points_share,one_day_points_share,secondary_points_share,transfer_context_available,age_on_jan_1,specialty_primary,transfer_step_label,had_prior_year_trainee_with_team_to,prior_year_uci_points,prior_year_n_starts,prior_year_scored_150_flag,next_team_name,next_team_slug,next_team_base_slug,next_team_class,next_uci_points,next_racedays,next_points_per_raceday,next_team_rank_within_roster,next_team_points_share,has_observed_next_season,same_team_base_next_season,rider_reaches_150_next_season,rider_reaches_250_next_season,next_points_delta,next_racedays_delta,rider_history_source,team_context_source,result_summary_source,transfer_context_source,predicted_rider_reaches_150_probability,predicted_rider_reaches_150_label,model_name,evaluation_split,train_next_seasons,test_next_season,predicted_probability_rank
2022,2023,TAROZZI Manuele,manuele-tarozzi,Bardiani-CSF-Faizanè,bardiani-csf-faizane-2022,bardiani-csf-faizane,PRT,low_conversion_depth,0.0,0.0,34.0,,0.0,25,0.0,0,0,8,1718.0,0.259022,0.554715,0.697905,6,2,2,1,True,0.0,0.0,0.0,True,match_within_1,35,34,33,1,0,0,0,0,0,0.9705882352941176,0.0,0.0,0.0,0.0,0.0,,,,,True,23.53,gc,step_up,False,0.0,0.0,False,Green Project - Bardiani CSF - Faizanè,green-project-bardiani-csf-faizane-2023,green-project-bardiani-csf-faizane,PRT,53.0,71.0,0.746479,16.0,0.01762,True,False,0.0,0.0,53.0,37.0,imported_history,imported_history,imported_history,imported_history,0.11573944587291211,0,baseline_prior_points,full_fit_panel,,,344
2022,2023,TRAININI Tomas,tomas-trainini,Bardiani-CSF-Faizanè,bardiani-csf-faizane-2022,bardiani-csf-faizane,PRT,inactive_depth,0.0,0.0,0.0,,,26,0.0,0,0,8,1718.0,0.259022,0.554715,0.697905,6,2,2,1,True,0.0,0.0,0.0,True,match_within_1,0,0,0,0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,imported_history,imported_history,imported_history,imported_history,0.11573944587291211,0,baseline_prior_points,full_fit_panel,,,345
2022,2023,VISCONTI Giovanni,giovanni-visconti,Bardiani-CSF-Faizanè,bardiani-csf-faizane-2022,bardiani-csf-faizane,PRT,low_conversion_depth,0.0,0.0,12.0,,0.0,27,0.0,0,0,8,1718.0,0.259022,0.554715,0.697905,6,2,2,1,True,0.0,0.0,0.0,True,match_within_1,12,12,7,5,0,0,0,0,0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,imported_history,imported_history,imported_history,imported_history,0.11573944587291211,0,baseline_prior_points,full_fit_panel,,,346
2022,2023,MENTEN Milan,milan-menten,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,banker,383.0,222.0,69.0,,5.550725,1,0.176498,1,1,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,383.0,222.0,0.0,True,match_within_1,69,66,61,5,3,1,1,18,19,0.9242424242424242,0.2753623188405797,0.0,10.0,373.0,0.0,0.0,0.0261096605744125,0.9738903394255874,0.0,,,,,,,,,Lotto Dstny,lotto-dstny-2023,lotto-dstny,PRT,1011.0,79.0,12.797468,5.0,0.073017,True,False,1.0,1.0,628.0,10.0,imported_history,imported_history,imported_history,imported_history,0.5114074075102039,1,baseline_prior_points,full_fit_panel,,,30
2022,2023,DUPONT Timothy,timothy-dupont,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,banker,303.0,257.0,44.0,,6.886364,2,0.139631,1,1,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,303.0,257.0,0.0,True,resolved_other_team_context,51,50,41,7,1,1,2,14,13,0.82,0.2549019607843137,25.0,15.0,263.0,0.0,0.0825082508250825,0.0495049504950495,0.8679867986798679,0.0,,,,,,,,,,,,,,,,,,False,False,,,,,imported_history,imported_history,imported_history,imported_history,0.4040475505885648,0,baseline_prior_points,full_fit_panel,,,43
2022,2023,ANIOŁKOWSKI Stanisław,stanislaw-aniolkowski,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,unclassified,273.0,224.0,71.0,,3.84507,3,0.125806,1,1,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,273.0,231.0,0.0,True,resolved_world_continental_olympic,70,70,62,8,0,0,2,21,14,0.8857142857142857,0.2,20.0,0.0,253.0,0.0,0.0732600732600732,0.0,0.9267399267399268,0.0,,,,,,,,,Human Powered Health,human-powered-health-2023,human-powered-health,PRT,279.0,53.0,5.264151,1.0,0.214615,True,False,1.0,1.0,6.0,-18.0,imported_history,imported_history,imported_history,imported_history,0.3655215678674359,0,baseline_prior_points,full_fit_panel,,,52
2022,2023,WIRTGEN Luc,luc-wirtgen,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,unclassified,212.0,142.0,69.0,,3.072464,4,0.097696,1,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,212.0,142.0,0.0,True,match_within_1,68,67,62,5,1,0,2,9,10,0.9253731343283582,0.1470588235294117,3.0,133.0,76.0,0.0,0.0141509433962264,0.6273584905660378,0.3584905660377358,0.0,,,,,,,,,Tudor Pro Cycling Team,tudor-pro-cycling-team-2023,tudor-pro-cycling-team,PRT,16.0,35.0,0.457143,13.0,0.005846,True,False,0.0,0.0,-196.0,-34.0,imported_history,imported_history,imported_history,imported_history,0.2926380995575296,0,baseline_prior_points,full_fit_panel,,,62
2022,2023,TIZZA Marco,marco-tizza,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,unclassified,166.0,119.0,64.0,,2.59375,5,0.076498,1,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,166.0,119.0,0.0,True,match_within_1,64,63,57,6,1,0,0,5,11,0.9047619047619048,0.171875,0.0,93.0,73.0,0.0,0.0,0.5602409638554217,0.4397590361445783,0.0,True,29.9,oneday,step_up,False,73.0,29.0,False,Bingoal WB,bingoal-wb-2023,bingoal-wb,PRT,204.0,60.0,3.4,1.0,0.146341,True,False,1.0,0.0,38.0,-4.0,imported_history,imported_history,imported_history,imported_history,0.24373530941049384,0,baseline_prior_points,full_fit_panel,,,72
2022,2023,LIVYNS Arjen,arjen-livyns,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,unclassified,141.0,91.0,53.0,,2.660377,6,0.064977,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,141.0,91.0,0.0,True,match_within_1,60,59,48,11,1,0,0,2,8,0.8135593220338984,0.1333333333333333,0.0,0.0,141.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,Lotto Dstny,lotto-dstny-2023,lotto-dstny,PRT,94.0,54.0,1.740741,21.0,0.006789,True,False,0.0,0.0,-47.0,1.0,imported_history,imported_history,imported_history,imported_history,0.21959695331454276,0,baseline_prior_points,full_fit_panel,,,82
2022,2023,LAUK Karl Patrick,karl-patrick-lauk,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,unclassified,111.0,107.0,47.0,,2.361702,7,0.051152,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,111.0,107.0,0.0,True,match_within_1,47,47,39,8,0,0,1,3,4,0.8297872340425532,0.0851063829787234,3.0,100.0,8.0,0.0,0.027027027027027,0.9009009009009008,0.072072072072072,0.0,True,24.98,gc,step_up,False,313.0,34.0,True,Bingoal WB,bingoal-wb-2023,bingoal-wb,PRT,105.0,42.0,2.5,5.0,0.075323,True,False,0.0,0.0,-6.0,-5.0,imported_history,imported_history,imported_history,imported_history,0.19296372894299743,0,baseline_prior_points,full_fit_panel,,,98
2022,2023,MERTZ Rémy,remy-mertz,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,low_conversion_depth,111.0,90.0,69.0,,1.608696,8,0.051152,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,111.0,90.0,0.0,True,match_within_1,69,69,63,6,0,0,2,6,12,0.9130434782608696,0.1739130434782608,3.0,8.0,100.0,0.0,0.027027027027027,0.072072072072072,0.9009009009009008,0.0,,,,,,,,,Bingoal WB,bingoal-wb-2023,bingoal-wb,PRT,57.0,60.0,0.95,9.0,0.04089,True,False,0.0,0.0,-54.0,-9.0,imported_history,imported_history,imported_history,imported_history,0.19296372894299743,0,baseline_prior_points,full_fit_panel,,,99
2022,2023,PAASSCHENS Mathijs,mathijs-paasschens,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,low_conversion_depth,84.0,111.0,61.0,,1.377049,9,0.03871,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,84.0,111.0,0.0,True,match_within_1,62,61,55,6,1,1,1,8,7,0.9016393442622952,0.1129032258064516,0.0,68.0,16.0,0.0,0.0,0.8095238095238095,0.1904761904761904,0.0,,,,,,,,,Lotto Dstny,lotto-dstny-2023,lotto-dstny,PRT,101.0,66.0,1.530303,20.0,0.007295,True,False,0.0,0.0,17.0,5.0,imported_history,imported_history,imported_history,imported_history,0.17115960832567995,0,baseline_prior_points,full_fit_panel,,,119
2022,2023,REX Laurenz,laurenz-rex,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,low_conversion_depth,83.0,81.0,59.0,,1.40678,10,0.038249,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,83.0,81.0,0.0,True,match_within_1,66,66,60,6,0,1,1,6,6,0.9090909090909092,0.0909090909090909,0.0,0.0,83.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,False,False,,,,,imported_history,imported_history,imported_history,imported_history,0.17039089876759564,0,baseline_prior_points,full_fit_panel,,,122
2022,2023,MOLLY Kenny,kenny-molly,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,low_conversion_depth,73.0,63.0,65.0,,1.123077,11,0.033641,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,73.0,63.0,0.0,True,match_within_1,68,68,62,6,0,0,0,2,11,0.9117647058823528,0.1617647058823529,0.0,44.0,29.0,0.0,0.0,0.6027397260273972,0.3972602739726027,0.0,,,,,,,,,,,,,,,,,,False,False,,,,,imported_history,imported_history,imported_history,imported_history,0.16285423665599377,0,baseline_prior_points,full_fit_panel,,,134
2022,2023,PEYSKENS Dimitri,dimitri-peyskens,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,low_conversion_depth,53.0,63.0,65.0,,0.815385,12,0.024424,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,53.0,63.0,0.0,True,match_within_1,70,69,56,13,1,0,0,4,6,0.8115942028985508,0.0857142857142857,0.0,45.0,8.0,0.0,0.0,0.8490566037735849,0.1509433962264151,0.0,,,,,,,,,Bingoal WB,bingoal-wb-2023,bingoal-wb,PRT,56.0,65.0,0.861538,10.0,0.040172,True,False,0.0,0.0,3.0,0.0,imported_history,imported_history,imported_history,imported_history,0.1485892207464523,0,baseline_prior_points,full_fit_panel,,,168
2022,2023,DESAL Ceriel,ceriel-desal,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,low_conversion_depth,46.0,49.0,44.0,,1.045455,13,0.021198,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,46.0,49.0,0.0,True,match_within_1,50,47,46,1,3,0,0,4,4,0.9787234042553192,0.08,0.0,35.0,11.0,0.0,0.0,0.7608695652173914,0.2391304347826087,0.0,True,22.2,oneday,step_up,True,3.0,17.0,False,Bingoal WB,bingoal-wb-2023,bingoal-wb,PRT,14.0,61.0,0.229508,18.0,0.010043,True,False,0.0,0.0,-32.0,17.0,imported_history,imported_history,imported_history,imported_history,0.14384595047758028,0,baseline_prior_points,full_fit_panel,,,177
2022,2023,ROBEET Ludovic,ludovic-robeet,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,low_conversion_depth,36.0,39.0,56.0,,0.642857,14,0.01659,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,36.0,39.0,0.0,True,match_within_1,60,60,53,7,0,0,0,1,5,0.8833333333333333,0.0833333333333333,0.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,Bingoal WB,bingoal-wb-2023,bingoal-wb,PRT,18.0,57.0,0.315789,17.0,0.012912,True,False,0.0,0.0,-18.0,1.0,imported_history,imported_history,imported_history,imported_history,0.13728911197212812,0,baseline_prior_points,full_fit_panel,,,194
2022,2023,BLOUWE Louis,louis-blouwe,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,low_conversion_depth,31.0,17.0,59.0,,0.525424,15,0.014286,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,31.0,17.0,0.0,True,match_within_1,63,62,53,9,1,0,1,1,7,0.8548387096774194,0.1111111111111111,0.0,3.0,28.0,0.0,0.0,0.0967741935483871,0.9032258064516128,0.0,True,22.12,oneday,step_up,False,0.0,9.0,False,Bingoal WB,bingoal-wb-2023,bingoal-wb,PRT,81.0,57.0,1.421053,6.0,0.058106,True,False,0.0,0.0,50.0,-2.0,imported_history,imported_history,imported_history,imported_history,0.13410596896136695,0,baseline_prior_points,full_fit_panel,,,207
2022,2023,PAQUOT Tom,tom-paquot,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,low_conversion_depth,24.0,28.0,56.0,,0.428571,16,0.01106,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,24.0,28.0,0.0,True,match_within_1,60,59,50,9,1,0,0,1,6,0.847457627118644,0.1,0.0,8.0,16.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,,False,False,,,,,imported_history,imported_history,imported_history,imported_history,0.1297545739584826,0,baseline_prior_points,full_fit_panel,,,230
2022,2023,WIRTGEN Tom,tom-wirtgen,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,low_conversion_depth,13.0,18.0,57.0,,0.22807,17,0.005991,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,13.0,18.0,0.0,True,match_within_1,58,58,49,9,0,0,0,1,3,0.8448275862068966,0.0517241379310344,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,False,False,,,,,imported_history,imported_history,imported_history,imported_history,0.12315980124519754,0,baseline_prior_points,full_fit_panel,,,258
2022,2023,VIVIANI Attilio,attilio-viviani,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,low_conversion_depth,11.0,21.0,42.0,,0.261905,18,0.005069,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,11.0,21.0,0.0,True,match_within_1,43,43,40,3,0,0,1,5,3,0.9302325581395348,0.0697674418604651,5.0,0.0,6.0,0.0,0.4545454545454545,0.0,0.5454545454545454,0.0,True,25.2,sprint,step_down,False,8.0,71.0,False,Team Corratec - Selle Italia,team-corratec-selle-italia-2023,team-corratec-selle-italia,PRT,103.0,65.0,1.584615,7.0,0.070259,True,False,0.0,0.0,92.0,23.0,imported_history,imported_history,imported_history,imported_history,0.12199216461705684,0,baseline_prior_points,full_fit_panel,,,265
2022,2023,MEENS Johan,johan-meens,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,low_conversion_depth,8.0,22.0,54.0,,0.148148,19,0.003687,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,8.0,22.0,0.0,True,match_within_1,52,52,37,14,0,0,1,1,2,0.7115384615384616,0.0384615384615384,5.0,3.0,0.0,0.0,0.625,0.375,0.0,0.0,True,22.49,hills,step_up,False,0.0,14.0,False,Bingoal WB,bingoal-wb-2023,bingoal-wb,PRT,43.0,74.0,0.581081,14.0,0.030846,True,False,0.0,0.0,35.0,20.0,imported_history,imported_history,imported_history,imported_history,0.12025859019247571,0,baseline_prior_points,full_fit_panel,,,281
2022,2023,GELDERS Gil,gil-gelders,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,inactive_depth,5.0,6.0,0.0,,,20,0.002304,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,5.0,6.0,0.0,True,resolved_other_team_context,8,8,8,0,0,0,0,1,1,1.0,0.125,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,True,19.04,gc,step_up,False,0.0,2.0,False,,,,,,,,,,False,False,,,,,imported_history,imported_history,imported_history,imported_history,0.11854632463801047,0,baseline_prior_points,full_fit_panel,,,300
2022,2023,DE MAEGHT Dorian,dorian-de-maeght,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,low_conversion_depth,3.0,3.0,26.0,,0.115385,21,0.001382,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,3.0,3.0,0.0,True,match_within_1,30,29,23,6,1,0,0,0,1,0.7931034482758621,0.0333333333333333,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,Bingoal WB,bingoal-wb-2023,bingoal-wb,PRT,3.0,27.0,0.111111,21.0,0.002152,True,False,0.0,0.0,0.0,1.0,imported_history,imported_history,imported_history,imported_history,0.11741656981865241,0,baseline_prior_points,full_fit_panel,,,309
2022,2023,BERNARD Thibaut,thibaut-bernard,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,inactive_depth,0.0,0.0,0.0,,,22,0.0,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,0.0,0.0,0.0,True,match_within_1,2,2,1,1,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Bingoal WB,bingoal-wb-2023,bingoal-wb,PRT,0.0,0.0,,23.0,0.0,True,False,0.0,0.0,0.0,0.0,imported_history,imported_history,imported_history,imported_history,0.11573944587291211,0,baseline_prior_points,full_fit_panel,,,347
2022,2023,DECLERCK Jelle,jelle-declerck,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,inactive_depth,0.0,0.0,0.0,,,23,0.0,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,0.0,0.0,0.0,True,match_within_1,2,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,True,19.1,hills,step_up,False,0.0,0.0,False,Lotto Dstny,lotto-dstny-2023,lotto-dstny,PRT,0.0,0.0,,36.0,0.0,True,False,0.0,0.0,0.0,0.0,imported_history,imported_history,imported_history,imported_history,0.11573944587291211,0,baseline_prior_points,full_fit_panel,,,348
2022,2023,DESMARETS Julien,julien-desmarets,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,low_conversion_depth,0.0,0.0,18.0,,0.0,24,0.0,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,0.0,0.0,0.0,True,match_within_1,20,20,16,4,0,0,0,1,0,0.8,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,imported_history,imported_history,imported_history,imported_history,0.11573944587291211,0,baseline_prior_points,full_fit_panel,,,349
2022,2023,DOPCHIE Felix,felix-dopchie,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,inactive_depth,0.0,0.0,4.0,,0.0,25,0.0,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,0.0,0.0,0.0,True,match_within_1,3,3,2,1,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,,,,,True,22.01,oneday,step_up,False,0.0,0.0,False,,,,,,,,,,False,False,,,,,imported_history,imported_history,imported_history,imported_history,0.11573944587291211,0,baseline_prior_points,full_fit_panel,,,350
2022,2023,JACQUES Lucas,lucas-jacques,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,inactive_depth,0.0,0.0,0.0,,,26,0.0,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,0.0,0.0,0.0,True,match_within_1,3,3,1,2,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Bingoal WB,bingoal-wb-2023,bingoal-wb,PRT,0.0,0.0,,24.0,0.0,True,False,0.0,0.0,0.0,0.0,imported_history,imported_history,imported_history,imported_history,0.11573944587291211,0,baseline_prior_points,full_fit_panel,,,351
2022,2023,LAMBRECHT Michiel,michiel-lambrecht,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,inactive_depth,0.0,0.0,0.0,,,27,0.0,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,0.0,0.0,0.0,True,match_within_1,7,7,6,1,0,0,0,0,0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,,,,,True,18.89,oneday,step_up,False,0.0,29.0,False,Bingoal WB,bingoal-wb-2023,bingoal-wb,PRT,0.0,0.0,,25.0,0.0,True,False,0.0,0.0,0.0,0.0,imported_history,imported_history,imported_history,imported_history,0.11573944587291211,0,baseline_prior_points,full_fit_panel,,,352
2022,2023,LOWIE Théo,theo-lowie,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,inactive_depth,0.0,0.0,0.0,,,28,0.0,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,0.0,0.0,0.0,True,match_within_1,2,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Bingoal WB,bingoal-wb-2023,bingoal-wb,PRT,0.0,0.0,,26.0,0.0,True,False,0.0,0.0,0.0,0.0,imported_history,imported_history,imported_history,imported_history,0.11573944587291211,0,baseline_prior_points,full_fit_panel,,,353
2022,2023,TIETEMA Bas,bas-tietema,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,low_conversion_depth,0.0,0.0,14.0,,0.0,29,0.0,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,0.0,0.0,0.0,True,match_within_1,13,13,5,7,0,0,0,0,0,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,imported_history,imported_history,imported_history,imported_history,0.11573944587291211,0,baseline_prior_points,full_fit_panel,,,354
2022,2023,TUSCANO Alessandro,alessandro-tuscano,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,inactive_depth,0.0,0.0,0.0,,,30,0.0,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,0.0,0.0,0.0,True,match_within_1,2,2,1,1,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,imported_history,imported_history,imported_history,imported_history,0.11573944587291211,0,baseline_prior_points,full_fit_panel,,,355
2022,2023,VAN HAUTEGEM Leander,leander-van-hautegem,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,inactive_depth,0.0,0.0,0.0,,,31,0.0,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,0.0,0.0,0.0,True,match_within_1,5,5,5,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,True,18.82,sprint,step_up,False,0.0,22.0,False,,,,,,,,,,False,False,,,,,imported_history,imported_history,imported_history,imported_history,0.11573944587291211,0,baseline_prior_points,full_fit_panel,,,356
2022,2023,VANDEPITTE Nathan,nathan-vandepitte,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,inactive_depth,0.0,1.0,0.0,,,32,0.0,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,0.0,1.0,0.0,True,match_within_1,11,11,11,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,True,21.76,oneday,step_up,False,38.0,12.0,False,Bingoal WB,bingoal-wb-2023,bingoal-wb,PRT,51.0,48.0,1.0625,11.0,0.036585,True,False,0.0,0.0,51.0,48.0,imported_history,imported_history,imported_history,imported_history,0.11573944587291211,0,baseline_prior_points,full_fit_panel,,,357
2022,2023,VENNER Quentin,quentin-venner,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,inactive_depth,0.0,0.0,5.0,,0.0,33,0.0,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,0.0,0.0,0.0,True,match_within_1,5,5,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,imported_history,imported_history,imported_history,imported_history,0.11573944587291211,0,baseline_prior_points,full_fit_panel,,,358
2022,2023,WILLEMS Jago,jago-willems,Bingoal Pauwels Sauces WB,bingoal-pauwels-sauzen-wb-2022,bingoal-pauwels-sauzen-wb,PRT,inactive_depth,0.0,0.0,0.0,,,34,0.0,0,0,7,2170.0,0.176498,0.441935,0.616129,8,5,3,0,True,0.0,0.0,0.0,True,match_within_1,4,4,2,2,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,True,20.14,hills,step_up,False,0.0,5.0,False,Lotto Dstny,lotto-dstny-2023,lotto-dstny,PRT,3.0,0.0,,34.0,0.000217,True,False,0.0,0.0,3.0,0.0,imported_history,imported_history,imported_history,imported_history,0.11573944587291211,0,baseline_prior_points,full_fit_panel,,,359
