scope,cycle_label,team_rank,team_name,team_slug,team_class,ranking_total_points,team_total_points,sanction_points_total,ranking_url,source_url,scraped_at,is_placeholder_team_row,season_year,rider_name,rider_slug,team_rank_within_counted_list,points_counted,points_not_counted,sanction_points
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,PIDCOCK Tom,tom-pidcock,1,3173.5,0.0,30.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,HERMANS Quinten,quinten-hermans,2,837.5,0.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,DE GENDT Aimé,aime-de-gendt,3,618.0,0.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,MOSCHETTI Matteo,matteo-moschetti,4,490.0,0.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,CAMPRUBÍ Marcel,marcel-camprubi,5,474.0,0.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,WRIGHT Fred,alfred-wright,6,392.5,0.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,HARPER Chris,chris-harper,7,391.5,0.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,DONOVAN Mark,mark-donovan,8,365.0,0.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,VAN MOER Brent,brent-van-moer,9,320.5,0.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,DUNBAR Eddie,edward-irl-dunbar,10,257.0,0.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,CALZONI Walter,walter-calzoni,11,225.0,0.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,GLOAG Thomas,thomas-gloag,12,171.0,0.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,DE LA CRUZ David,david-de-la-cruz,13,163.0,0.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,AZPARREN Xabier Mikel,xabier-mikel-azparren-irurzun,14,135.5,0.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,GONZÁLEZ David,david-gonzalez-lopez,15,124.0,0.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,LIEPIŅŠ Emīls,emils-liepins,16,114.0,0.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,CHRISTEN Fabio,fabio-christen,17,112.0,0.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,BAX Sjoerd,sjoerd-bax,18,106.0,0.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,MEURISSE Xandro,xandro-meurisse,19,98.5,0.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,ZUKOWSKY Nickolas,nickolas-zukowsky,20,95.0,0.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,MAŁECKI Kamil,kamil-malecki,21,0.0,85.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,VADER Milan,milan-vader,22,0.0,70.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,BENNETT Sam,sam-bennett,23,0.0,47.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,FRISON Frederik,frederik-frison,24,0.0,34.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,HOWSON Damien,damien-howson,25,0.0,28.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,PARISINI Nicolò,nicolo-parisini,26,0.0,27.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,VANHOUCKE Harm,harm-vanhoucke,27,0.0,21.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,HOUCOU Emmanuel,emmanuel-houcou,28,0.0,17.0,0.0
cycle_2026_2028,2026-2028,16,Pinarello Q36.5 Pro Cycling Team,pinarello-q365-pro-cycling-team-2026,PRT,8664.0,8663.5,30.0,team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/pinarello-q365-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,PIDCOCK Joseph,joseph-pidcock,29,0.0,3.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,BRENNER Marco,marco-brenner,1,1117.0,0.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,RONDEL Mathys,mathys-rondel,2,1053.1,0.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,STORER Michael,michael-storer,3,894.0,0.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,MOZZATO Luca,luca-mozzato,4,774.0,0.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,TRENTIN Matteo,matteo-trentin,5,768.1,0.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,PLUIMERS Rick,rick-pluimers,6,748.1,0.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,VOISARD Yannis,yannis-voisard,7,562.0,0.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,HIRSCHI Marc,marc-hirschi,8,478.0,0.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,DE KLEIJN Arvid,arvid-de-kleijn,9,430.0,0.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,STORK Florian,florian-stork,10,377.0,0.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,KÜNG Stefan,stefan-kung,11,319.1,0.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,JASCH Lennart,lennart-jasch,12,193.0,0.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,WARBASSE Larry,lawrence-warbasse,13,160.0,0.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,BARTA Will,william-barta,14,128.0,0.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,ALAPHILIPPE Julian,julian-alaphilippe,15,111.0,0.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,FROIDEVAUX Robin,robin-froidevaux,16,110.0,0.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,KLUCKERS Arthur,arthur-kluckers,17,107.1,0.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,MIKUTIS Aivaras,aivaras-mikutis,18,105.0,0.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,ZIJLAARD Maikel,maikel-zijlaard,19,96.0,0.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,MAYRHOFER Marius,marius-mayrhofer,20,63.0,0.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,HALLER Marco,marco-haller,21,0.0,54.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,DONZÉ Robin,robin-donze,22,0.0,50.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,KOLZE CHANGIZI Sebastian,sebastian-kolze-changizi,23,0.0,37.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,WILKSCH Hannes,hannes-wilksch,24,0.0,30.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,KELEMEN Petr,petr-kelemen,25,0.0,23.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,WEISS Fabian,fabian-weiss,26,0.0,17.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,WIRTGEN Luc,luc-wirtgen,27,0.0,10.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,ERIKSSON Jacob,jacob-eriksson,28,0.0,6.0,0.0
cycle_2026_2028,2026-2028,18,Tudor Pro Cycling Team,tudor-pro-cycling-team-2026,PRT,8454.0,8593.5,0.0,team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,THALMANN Roland,roland-thalmann,29,0.0,6.0,0.0
cycle_2026_2028,2026-2028,19,Cofidis,cofidis-2026,PRT,8317.0,8316.8,40.0,team/cofidis-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/cofidis-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,ARANBURU Alex,alex-aranburu,1,1611.0,0.0,0.0
cycle_2026_2028,2026-2028,19,Cofidis,cofidis-2026,PRT,8317.0,8316.8,40.0,team/cofidis-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/cofidis-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,IZAGIRRE Ion,ion-izagirre,2,1470.3,0.0,0.0
cycle_2026_2028,2026-2028,19,Cofidis,cofidis-2026,PRT,8317.0,8316.8,40.0,team/cofidis-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/cofidis-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,FRETIN Milan,milan-fretin,3,1118.3,0.0,0.0
cycle_2026_2028,2026-2028,19,Cofidis,cofidis-2026,PRT,8317.0,8316.8,40.0,team/cofidis-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/cofidis-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,COQUARD Bryan,bryan-coquard,4,947.3,0.0,0.0
cycle_2026_2028,2026-2028,19,Cofidis,cofidis-2026,PRT,8317.0,8316.8,40.0,team/cofidis-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/cofidis-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,ANIOŁKOWSKI Stanisław,stanislaw-aniolkowski,5,533.0,0.0,10.0
cycle_2026_2028,2026-2028,19,Cofidis,cofidis-2026,PRT,8317.0,8316.8,40.0,team/cofidis-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/cofidis-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,RENARD Alexis,alexis-renard,6,506.0,0.0,0.0
cycle_2026_2028,2026-2028,19,Cofidis,cofidis-2026,PRT,8317.0,8316.8,40.0,team/cofidis-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/cofidis-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,BIERMANS Jenthe,jenthe-biermans,7,326.0,0.0,0.0
cycle_2026_2028,2026-2028,19,Cofidis,cofidis-2026,PRT,8317.0,8316.8,40.0,team/cofidis-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/cofidis-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,MEEHAN Jamie,jamie-meehan,8,275.0,0.0,0.0
cycle_2026_2028,2026-2028,19,Cofidis,cofidis-2026,PRT,8317.0,8316.8,40.0,team/cofidis-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/cofidis-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,TEUNS Dylan,dylan-teuns,9,256.0,0.0,0.0
cycle_2026_2028,2026-2028,19,Cofidis,cofidis-2026,PRT,8317.0,8316.8,40.0,team/cofidis-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/cofidis-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,IZQUIERDO Clément,clement-izquierdo,10,246.0,0.0,15.0
cycle_2026_2028,2026-2028,19,Cofidis,cofidis-2026,PRT,8317.0,8316.8,40.0,team/cofidis-2026/results/ranking-2026-2028,https://www.procyclingstats.com/team/cofidis-2026/results/ranking-2026-2028,2026-09-18T13:37:27.410507+00:00,False,2026,PAGE Hugo,hugo-page,11,240.0,0.0,0.0
